longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,rooms_per_household,bedrooms_per_room,population_per_household,income_category,age_category
-121.25,37.96,26.0,2205.0,478.0,1730.0,472.0,2.4866,68300.0,INLAND,4.671610169491525,0.2167800453514739,3.6652542372881354,Low,Moderately Old
-121.24,37.96,29.0,874.0,217.0,788.0,222.0,1.9187,57700.0,INLAND,3.936936936936937,0.2482837528604119,3.5495495495495497,Low,Moderately Old
-121.25,37.95,46.0,2001.0,428.0,1384.0,401.0,1.9402,62200.0,INLAND,4.9900249376558605,0.21389305347326337,3.451371571072319,Low,Very Old
-121.24,37.95,36.0,361.0,63.0,169.0,62.0,3.7734,63800.0,INLAND,5.82258064516129,0.1745152354570637,2.725806451612903,Medium,Old
-121.25,37.94,30.0,1509.0,308.0,967.0,278.0,1.7798,65900.0,INLAND,5.428057553956834,0.20410868124585818,3.4784172661870505,Low,Old
-121.24,37.94,5.0,2232.0,488.0,1857.0,435.0,2.8705,113600.0,INLAND,5.13103448275862,0.21863799283154123,4.268965517241379,Low,New
-121.24,37.93,21.0,1185.0,237.0,960.0,245.0,2.0893,65000.0,INLAND,4.836734693877551,0.2,3.9183673469387754,Low,Moderately Old
-121.25,37.94,28.0,964.0,232.0,782.0,218.0,2.3269,55900.0,INLAND,4.422018348623853,0.24066390041493776,3.5871559633027523,Low,Moderately Old
-121.25,37.93,31.0,1673.0,382.0,1734.0,400.0,2.0833,48300.0,INLAND,4.1825,0.228332337118948,4.335,Low,Old
-121.26,37.93,33.0,2109.0,531.0,2248.0,588.0,1.4583,53000.0,INLAND,3.586734693877551,0.25177809388335703,3.82312925170068,Very Low,Old
-121.26,37.94,43.0,1610.0,412.0,1409.0,365.0,1.7574,51700.0,INLAND,4.410958904109589,0.25590062111801243,3.8602739726027395,Low,Very Old
-121.27,37.93,24.0,1451.0,320.0,1413.0,283.0,2.125,61200.0,INLAND,5.127208480565371,0.22053756030323915,4.992932862190813,Low,Moderately Old
-121.28,37.94,35.0,2680.0,634.0,2188.0,611.0,1.9375,56700.0,INLAND,4.386252045826514,0.23656716417910448,3.5810147299509003,Low,Old
-121.28,37.92,36.0,499.0,115.0,451.0,124.0,2.1705,60300.0,INLAND,4.024193548387097,0.23046092184368738,3.6370967741935485,Low,Old
-121.28,37.94,40.0,2806.0,685.0,2268.0,635.0,1.8814,57700.0,INLAND,4.418897637795276,0.24411974340698503,3.5716535433070864,Low,Very Old
-121.29,37.93,37.0,2488.0,578.0,1854.0,514.0,2.551,59100.0,INLAND,4.840466926070039,0.23231511254019294,3.6070038910505837,Low,Old
-121.29,37.93,24.0,1438.0,351.0,1294.0,342.0,2.7829,61800.0,INLAND,4.204678362573099,0.24408901251738527,3.783625730994152,Low,Moderately Old
-121.28,37.93,23.0,1491.0,346.0,1223.0,343.0,2.1591,67800.0,INLAND,4.346938775510204,0.23205902079141516,3.565597667638484,Low,Moderately Old
-121.28,37.92,30.0,1061.0,230.0,851.0,195.0,2.4412,61600.0,INLAND,5.441025641025641,0.21677662582469368,4.364102564102564,Low,Old
-121.29,37.92,12.0,1096.0,240.0,1175.0,278.0,3.1053,73100.0,INLAND,3.9424460431654675,0.21897810218978103,4.226618705035971,Medium,New
-121.28,37.91,31.0,820.0,179.0,576.0,155.0,1.69,65900.0,INLAND,5.290322580645161,0.21829268292682927,3.7161290322580647,Low,Old
-121.31,37.93,21.0,1556.0,314.0,1140.0,304.0,2.4667,81400.0,INLAND,5.118421052631579,0.20179948586118251,3.75,Low,Moderately Old
-121.3,37.92,28.0,3308.0,766.0,3201.0,720.0,1.7694,73900.0,INLAND,4.594444444444444,0.23155985489721886,4.445833333333334,Low,Moderately Old
-121.24,37.98,33.0,450.0,123.0,236.0,103.0,1.1964,80400.0,INLAND,4.368932038834951,0.2733333333333333,2.29126213592233,Very Low,Old
-121.24,37.97,47.0,886.0,196.0,517.0,188.0,2.1991,67200.0,INLAND,4.712765957446808,0.22121896162528218,2.75,Low,Very Old
-121.24,37.96,37.0,1175.0,260.0,951.0,267.0,2.875,57700.0,INLAND,4.400749063670412,0.22127659574468084,3.561797752808989,Low,Old
-121.23,37.96,37.0,2351.0,564.0,1591.0,549.0,1.6563,57200.0,INLAND,4.2823315118397085,0.23989791578051892,2.8979963570127505,Low,Old
-121.23,37.96,44.0,2204.0,473.0,1277.0,435.0,1.5539,59200.0,INLAND,5.066666666666666,0.21460980036297642,2.935632183908046,Low,Very Old
-121.23,37.95,36.0,811.0,168.0,514.0,152.0,2.625,89200.0,INLAND,5.3355263157894735,0.20715166461159062,3.3815789473684212,Low,Old
-121.22,37.97,37.0,1514.0,337.0,1121.0,337.0,2.401,58400.0,INLAND,4.492581602373887,0.22258916776750332,3.3264094955489614,Low,Old
-121.22,37.96,30.0,1737.0,381.0,1177.0,347.0,1.9875,56400.0,INLAND,5.005763688760807,0.21934369602763384,3.3919308357348705,Low,Old
-121.22,37.96,31.0,1484.0,314.0,1163.0,336.0,2.625,72100.0,INLAND,4.416666666666667,0.21159029649595687,3.4613095238095237,Low,Old
-121.25,37.92,19.0,2109.0,427.0,1742.0,426.0,2.4097,66000.0,INLAND,4.950704225352113,0.2024656235182551,4.089201877934272,Low,Moderately Old
-121.23,37.92,28.0,590.0,129.0,315.0,99.0,1.8958,85700.0,INLAND,5.959595959595959,0.21864406779661016,3.1818181818181817,Low,Moderately Old
-121.36,38.0,17.0,4535.0,762.0,1562.0,743.0,5.3224,225800.0,INLAND,6.103633916554509,0.16802646085997794,2.1022880215343203,High,New
-121.35,38.0,22.0,3564.0,730.0,1539.0,699.0,3.675,152400.0,INLAND,5.098712446351931,0.2048260381593715,2.2017167381974247,Medium,Moderately Old
-121.35,38.0,6.0,1649.0,369.0,732.0,350.0,3.4231,123800.0,INLAND,4.711428571428572,0.22377198302001214,2.0914285714285716,Medium,New
-121.37,38.01,15.0,2430.0,315.0,1016.0,314.0,10.0088,242000.0,INLAND,7.738853503184713,0.12962962962962962,3.2356687898089174,Very High,New
-121.35,38.01,15.0,2682.0,599.0,1520.0,601.0,3.5982,94400.0,INLAND,4.462562396006655,0.22334079045488442,2.529118136439268,Medium,New
-121.36,38.01,16.0,926.0,230.0,451.0,198.0,4.0221,173300.0,INLAND,4.6767676767676765,0.24838012958963282,2.2777777777777777,Medium,New
-121.36,38.01,16.0,2178.0,667.0,1192.0,579.0,2.3339,87100.0,INLAND,3.761658031088083,0.30624426078971534,2.058721934369603,Low,New
-121.36,38.01,16.0,1080.0,166.0,507.0,182.0,4.5278,166900.0,INLAND,5.934065934065934,0.1537037037037037,2.7857142857142856,High,New
-121.34,38.01,17.0,2033.0,452.0,1114.0,446.0,3.2872,175000.0,INLAND,4.558295964125561,0.22233152975897688,2.497757847533632,Medium,New
-121.33,38.01,27.0,1612.0,234.0,630.0,255.0,5.318,155100.0,INLAND,6.32156862745098,0.14516129032258066,2.4705882352941178,High,Moderately Old
-121.34,38.0,32.0,3877.0,687.0,1642.0,647.0,4.0444,129200.0,INLAND,5.9922720247295205,0.1771988651018829,2.537867078825348,Medium,Old
-121.33,38.0,32.0,4474.0,929.0,2177.0,884.0,3.2889,98900.0,INLAND,5.0610859728506785,0.20764416629414395,2.4626696832579187,Medium,Old
-121.33,38.01,36.0,1383.0,207.0,531.0,203.0,5.9191,151900.0,INLAND,6.812807881773399,0.14967462039045554,2.6157635467980294,High,Old
-121.32,38.01,20.0,1903.0,395.0,919.0,359.0,2.6765,96400.0,INLAND,5.3008356545961,0.20756699947451393,2.5598885793871866,Low,Moderately Old
-121.32,38.01,36.0,391.0,74.0,171.0,79.0,2.7045,102800.0,INLAND,4.949367088607595,0.18925831202046037,2.1645569620253164,Low,Old
-121.32,38.0,21.0,1795.0,482.0,1114.0,472.0,2.0091,101500.0,INLAND,3.8029661016949152,0.26852367688022283,2.360169491525424,Low,Moderately Old
-121.32,38.0,22.0,2105.0,521.0,781.0,483.0,2.213,87500.0,INLAND,4.358178053830228,0.2475059382422803,1.6169772256728778,Low,Moderately Old
-121.33,38.0,14.0,3731.0,772.0,1679.0,750.0,3.1369,119600.0,INLAND,4.974666666666667,0.20691503618332888,2.2386666666666666,Medium,New
-121.33,37.99,15.0,4472.0,1079.0,1837.0,976.0,2.5,175900.0,INLAND,4.581967213114754,0.24127906976744187,1.882172131147541,Low,New
-121.34,37.99,11.0,4487.0,868.0,2195.0,780.0,3.9615,194600.0,INLAND,5.7525641025641026,0.1934477379095164,2.8141025641025643,Medium,New
-121.34,37.99,14.0,3111.0,498.0,1178.0,525.0,6.556,234700.0,INLAND,5.925714285714286,0.1600771456123433,2.243809523809524,Very High,New
-121.31,37.99,15.0,3103.0,965.0,3061.0,861.0,1.3729,110300.0,INLAND,3.6039488966318234,0.31098936513051884,3.5551684088269453,Very Low,New
-121.32,37.98,20.0,1591.0,589.0,1916.0,536.0,1.3531,94600.0,INLAND,2.968283582089552,0.3702074167190446,3.574626865671642,Very Low,Moderately Old
-121.33,37.98,9.0,2370.0,424.0,1129.0,386.0,5.143,176500.0,INLAND,6.139896373056994,0.17890295358649788,2.9248704663212437,High,New
-121.33,37.98,10.0,1564.0,397.0,643.0,347.0,2.7031,150000.0,INLAND,4.507204610951009,0.2538363171355499,1.8530259365994237,Low,New
-121.36,37.99,8.0,1801.0,380.0,684.0,350.0,4.2589,134900.0,INLAND,5.145714285714286,0.21099389228206553,1.9542857142857142,Medium,New
-121.34,37.98,8.0,2628.0,428.0,1158.0,393.0,5.3002,191700.0,INLAND,6.687022900763359,0.1628614916286149,2.946564885496183,High,New
-121.33,38.02,33.0,2854.0,489.0,1109.0,452.0,4.3008,136400.0,INLAND,6.314159292035399,0.17133847231955152,2.4535398230088497,Medium,Old
-121.34,38.02,30.0,4375.0,689.0,2038.0,709.0,5.1202,133800.0,INLAND,6.170662905500706,0.15748571428571428,2.8744710860366713,High,Old
-121.33,38.02,31.0,1466.0,,608.0,254.0,3.1827,162100.0,INLAND,5.771653543307087,,2.393700787401575,Medium,Old
-121.33,38.02,37.0,1964.0,315.0,915.0,335.0,4.3008,119800.0,INLAND,5.862686567164179,0.16038696537678207,2.7313432835820897,Medium,Old
-121.34,38.03,20.0,4213.0,751.0,2071.0,714.0,4.4063,130800.0,INLAND,5.900560224089636,0.17825777355803465,2.9005602240896358,Medium,Moderately Old
-121.33,38.03,19.0,1708.0,291.0,906.0,288.0,4.918,130600.0,INLAND,5.930555555555555,0.17037470725995316,3.1458333333333335,High,Moderately Old
-121.36,38.04,4.0,2477.0,359.0,1234.0,377.0,5.5427,162100.0,INLAND,6.570291777188329,0.1449333871618894,3.273209549071618,High,New
-121.35,38.04,5.0,4303.0,613.0,2206.0,621.0,5.5842,159100.0,INLAND,6.92914653784219,0.142458749709505,3.5523349436392913,High,New
-121.35,38.04,12.0,6217.0,1019.0,3771.0,961.0,3.7206,146000.0,INLAND,6.469302809573361,0.16390542062087823,3.924037460978148,Medium,New
-121.36,38.04,9.0,2167.0,370.0,1290.0,351.0,5.0285,148200.0,INLAND,6.1737891737891735,0.1707429626211352,3.675213675213675,High,New
-121.34,38.05,16.0,667.0,92.0,267.0,90.0,5.6147,244700.0,INLAND,7.411111111111111,0.13793103448275862,2.966666666666667,High,New
-121.34,38.04,16.0,3295.0,565.0,2279.0,576.0,3.6083,146400.0,INLAND,5.720486111111111,0.17147192716236723,3.9565972222222223,Medium,New
-121.33,38.04,15.0,1933.0,280.0,965.0,260.0,4.6477,142700.0,INLAND,7.434615384615385,0.14485256078634248,3.7115384615384617,High,New
-121.33,38.03,10.0,629.0,140.0,635.0,146.0,2.2961,126700.0,INLAND,4.308219178082192,0.22257551669316375,4.3493150684931505,Low,New
-121.32,38.03,16.0,4045.0,623.0,1862.0,625.0,4.875,143100.0,INLAND,6.472,0.15401730531520397,2.9792,High,New
-121.33,38.04,15.0,2903.0,440.0,1325.0,423.0,4.5179,145600.0,INLAND,6.862884160756501,0.15156734412676542,3.132387706855792,High,New
-121.33,38.04,10.0,1421.0,204.0,657.0,209.0,5.1878,153900.0,INLAND,6.7990430622009566,0.14356087262491204,3.1435406698564594,High,New
-121.35,38.03,8.0,1904.0,255.0,895.0,242.0,5.7201,155700.0,INLAND,7.867768595041323,0.13392857142857142,3.6983471074380163,High,New
-121.34,38.03,12.0,2707.0,433.0,1200.0,380.0,4.9861,133500.0,INLAND,7.123684210526315,0.15995567048393056,3.1578947368421053,High,New
-121.35,38.02,16.0,1665.0,311.0,1301.0,259.0,2.8403,132300.0,INLAND,6.428571428571429,0.18678678678678678,5.023166023166024,Low,New
-121.35,38.03,16.0,3158.0,515.0,1596.0,528.0,4.1739,131300.0,INLAND,5.981060606060606,0.16307789740341988,3.022727272727273,Medium,New
-121.36,38.03,14.0,2356.0,438.0,1378.0,481.0,3.7375,138800.0,INLAND,4.898128898128898,0.18590831918505943,2.864864864864865,Medium,New
-121.35,38.02,15.0,3583.0,644.0,2183.0,643.0,3.428,140700.0,INLAND,5.572317262830482,0.17973765001395478,3.3950233281493003,Medium,New
-121.36,38.02,5.0,2229.0,543.0,1010.0,474.0,4.1719,206100.0,INLAND,4.7025316455696204,0.24360699865410498,2.130801687763713,Medium,New
-121.36,38.03,7.0,3461.0,859.0,1518.0,741.0,3.5684,78700.0,INLAND,4.670715249662618,0.24819416353655013,2.048582995951417,Medium,New
-121.32,38.04,30.0,249.0,44.0,167.0,45.0,4.5,92800.0,INLAND,5.533333333333333,0.17670682730923695,3.7111111111111112,Medium,Old
-121.31,38.03,24.0,3050.0,568.0,1743.0,549.0,3.7413,105300.0,INLAND,5.555555555555555,0.18622950819672132,3.1748633879781423,Medium,Moderately Old
-121.32,38.03,25.0,2474.0,513.0,1947.0,524.0,2.5742,98400.0,INLAND,4.721374045801527,0.20735650767987066,3.7156488549618323,Low,Moderately Old
-121.32,38.02,26.0,2851.0,533.0,1544.0,499.0,3.5379,99100.0,INLAND,5.713426853707415,0.18695194668537354,3.094188376753507,Medium,Moderately Old
-121.31,38.03,18.0,4893.0,1008.0,3036.0,997.0,2.5212,110000.0,INLAND,4.907723169508525,0.20600858369098712,3.0451354062186557,Low,New
-121.29,38.0,12.0,4038.0,1074.0,3440.0,942.0,1.9698,112300.0,INLAND,4.286624203821656,0.2659732540861813,3.6518046709129512,Low,New
-121.31,37.99,23.0,3135.0,707.0,1650.0,680.0,1.886,105300.0,INLAND,4.610294117647059,0.22551834130781498,2.426470588235294,Low,Moderately Old
-121.3,38.0,23.0,3706.0,1106.0,3785.0,1019.0,1.7774,100000.0,INLAND,3.6368989205103044,0.2984349703184026,3.7144259077526987,Low,Moderately Old
-121.3,38.01,29.0,2289.0,449.0,1215.0,435.0,3.2788,100000.0,INLAND,5.2620689655172415,0.1961555264307558,2.793103448275862,Medium,Moderately Old
-121.3,38.0,27.0,2918.0,580.0,1338.0,544.0,2.6495,116200.0,INLAND,5.363970588235294,0.1987662782727896,2.4595588235294117,Low,Moderately Old
-121.31,38.0,35.0,2097.0,351.0,977.0,358.0,4.3958,108400.0,INLAND,5.85754189944134,0.16738197424892703,2.7290502793296088,Medium,Old
-121.31,38.0,19.0,908.0,158.0,306.0,154.0,3.9792,131900.0,INLAND,5.896103896103896,0.17400881057268722,1.9870129870129871,Medium,Moderately Old
-121.31,38.02,24.0,4157.0,951.0,2734.0,879.0,2.7981,92100.0,INLAND,4.729237770193402,0.22877074813567477,3.110352673492605,Low,Moderately Old
-121.3,38.01,30.0,2547.0,485.0,1547.0,501.0,3.994,95500.0,INLAND,5.083832335329341,0.19042010208087948,3.0878243512974053,Medium,Old
-121.32,38.02,23.0,3251.0,689.0,1890.0,668.0,3.0729,104800.0,INLAND,4.866766467065868,0.21193478929560136,2.8293413173652695,Medium,Moderately Old
-121.31,38.01,22.0,2101.0,514.0,1304.0,511.0,2.8348,101600.0,INLAND,4.111545988258317,0.24464540694907186,2.551859099804305,Low,Moderately Old
-121.31,38.01,22.0,2575.0,680.0,1367.0,645.0,1.4274,90500.0,INLAND,3.992248062015504,0.26407766990291265,2.1193798449612404,Very Low,Moderately Old
-121.3,38.04,8.0,2668.0,447.0,1713.0,444.0,4.0156,117600.0,INLAND,6.009009009009009,0.16754122938530736,3.858108108108108,Medium,New
-121.3,38.03,13.0,1014.0,200.0,712.0,197.0,3.1471,102800.0,INLAND,5.147208121827411,0.19723865877712032,3.6142131979695433,Medium,New
-121.3,38.03,10.0,1409.0,248.0,782.0,222.0,4.0227,107700.0,INLAND,6.346846846846847,0.1760113555713272,3.5225225225225225,Medium,New
-121.29,38.04,16.0,2128.0,441.0,1860.0,459.0,3.1779,97300.0,INLAND,4.636165577342048,0.20723684210526316,4.052287581699346,Medium,New
-121.29,38.03,16.0,4356.0,881.0,1629.0,818.0,2.2672,91100.0,INLAND,5.32518337408313,0.20224977043158862,1.9914425427872862,Low,New
-121.28,38.03,11.0,3585.0,729.0,2769.0,715.0,3.0907,94100.0,INLAND,5.013986013986014,0.20334728033472804,3.8727272727272726,Medium,New
-121.29,38.03,7.0,2021.0,441.0,1615.0,406.0,2.5842,111300.0,INLAND,4.977832512315271,0.2182088075210292,3.977832512315271,Low,New
-121.28,38.03,11.0,826.0,150.0,684.0,166.0,3.9265,107400.0,INLAND,4.975903614457831,0.18159806295399517,4.120481927710843,Medium,New
-121.29,38.02,12.0,2006.0,426.0,1849.0,396.0,2.5437,99000.0,INLAND,5.065656565656566,0.2123629112662014,4.66919191919192,Low,New
-121.3,38.02,16.0,2717.0,621.0,3343.0,643.0,2.5473,106300.0,INLAND,4.2255054432348365,0.22856091277143908,5.199066874027994,Low,New
-121.3,38.03,11.0,2866.0,654.0,1404.0,525.0,2.505,95000.0,INLAND,5.459047619047619,0.22819260293091417,2.6742857142857144,Low,New
-121.3,38.02,4.0,1515.0,384.0,491.0,348.0,2.8523,87500.0,INLAND,4.353448275862069,0.25346534653465347,1.410919540229885,Low,New
-121.29,38.0,4.0,1392.0,322.0,1784.0,309.0,2.375,124500.0,INLAND,4.504854368932039,0.23132183908045978,5.773462783171521,Low,New
-121.29,38.01,2.0,6403.0,1116.0,3327.0,957.0,4.4871,137900.0,INLAND,6.6907001044932075,0.17429330001561769,3.476489028213166,Medium,New
-121.28,38.02,8.0,1868.0,392.0,1258.0,389.0,3.175,95900.0,INLAND,4.802056555269923,0.20985010706638116,3.2339331619537277,Medium,New
-121.29,38.01,10.0,69.0,16.0,50.0,20.0,3.75,120800.0,INLAND,3.45,0.2318840579710145,2.5,Medium,New
-121.27,38.05,26.0,378.0,75.0,164.0,65.0,3.4107,82800.0,INLAND,5.815384615384615,0.1984126984126984,2.523076923076923,Medium,Moderately Old
-121.27,38.02,32.0,342.0,58.0,138.0,52.0,2.9821,155000.0,INLAND,6.576923076923077,0.1695906432748538,2.6538461538461537,Low,Old
-121.3,38.05,52.0,122.0,26.0,62.0,25.0,1.15,112500.0,INLAND,4.88,0.21311475409836064,2.48,Very Low,Very Old
-121.25,38.05,25.0,1967.0,362.0,1035.0,361.0,3.5735,106800.0,INLAND,5.448753462603878,0.1840366039654296,2.8670360110803323,Medium,Moderately Old
-121.25,38.04,26.0,3080.0,473.0,1257.0,465.0,4.9861,201800.0,INLAND,6.623655913978495,0.15357142857142858,2.703225806451613,High,Moderately Old
-121.25,38.01,16.0,2397.0,501.0,1053.0,557.0,2.6994,112500.0,INLAND,4.303411131059246,0.20901126408010012,1.8904847396768403,Low,New
-121.23,38.04,32.0,1829.0,262.0,677.0,243.0,6.1805,247900.0,INLAND,7.526748971193416,0.14324767632586113,2.786008230452675,Very High,Old
-121.22,38.04,42.0,343.0,50.0,116.0,49.0,5.5376,212500.0,INLAND,7.0,0.1457725947521866,2.36734693877551,High,Very Old
-121.25,38.03,29.0,2465.0,327.0,859.0,315.0,6.6605,220700.0,INLAND,7.825396825396825,0.13265720081135904,2.726984126984127,Very High,Moderately Old
-121.22,38.0,35.0,1841.0,300.0,783.0,285.0,2.8167,162100.0,INLAND,6.459649122807018,0.16295491580662683,2.7473684210526317,Low,Old
-121.24,38.01,22.0,1526.0,299.0,790.0,300.0,2.4342,125000.0,INLAND,5.086666666666667,0.19593709043250326,2.6333333333333333,Low,Moderately Old
-121.25,38.0,21.0,446.0,73.0,182.0,57.0,2.8958,135000.0,INLAND,7.824561403508772,0.16367713004484305,3.192982456140351,Low,Moderately Old
-121.26,37.99,27.0,429.0,102.0,179.0,90.0,2.3333,87500.0,INLAND,4.766666666666667,0.23776223776223776,1.988888888888889,Low,Moderately Old
-121.24,38.0,25.0,1471.0,300.0,721.0,304.0,2.4688,126800.0,INLAND,4.838815789473684,0.20394289598912305,2.3717105263157894,Low,Moderately Old
-121.23,37.99,38.0,523.0,80.0,226.0,72.0,5.5693,153100.0,INLAND,7.263888888888889,0.15296367112810708,3.138888888888889,High,Very Old
-121.23,37.98,27.0,849.0,137.0,373.0,131.0,5.0362,181300.0,INLAND,6.480916030534351,0.16136631330977622,2.8473282442748094,High,Moderately Old
-121.2,37.97,39.0,440.0,83.0,270.0,97.0,6.0582,157700.0,INLAND,4.536082474226804,0.18863636363636363,2.783505154639175,Very High,Very Old
-121.19,38.04,35.0,703.0,117.0,290.0,107.0,3.225,177100.0,INLAND,6.570093457943925,0.16642958748221906,2.710280373831776,Medium,Old
-121.16,38.03,28.0,253.0,50.0,201.0,51.0,1.4732,156300.0,INLAND,4.96078431372549,0.1976284584980237,3.9411764705882355,Very Low,Moderately Old
-121.2,38.02,44.0,608.0,108.0,287.0,83.0,3.3882,125000.0,INLAND,7.325301204819277,0.17763157894736842,3.4578313253012047,Medium,Very Old
-121.18,37.99,31.0,2450.0,559.0,1459.0,478.0,2.4674,130900.0,INLAND,5.125523012552302,0.22816326530612244,3.0523012552301254,Low,Old
-121.17,37.97,28.0,1374.0,248.0,769.0,229.0,3.6389,130400.0,INLAND,6.0,0.1804949053857351,3.3580786026200875,Medium,Moderately Old
-121.23,37.95,32.0,2081.0,472.0,1342.0,411.0,2.7958,59000.0,INLAND,5.0632603406326036,0.2268140317155214,3.265206812652068,Low,Old
-121.19,37.93,27.0,1621.0,363.0,909.0,345.0,2.1513,99700.0,INLAND,4.698550724637681,0.22393584207279457,2.634782608695652,Low,Moderately Old
-121.23,37.94,20.0,268.0,78.0,77.0,49.0,1.125,150000.0,INLAND,5.469387755102041,0.291044776119403,1.5714285714285714,Very Low,Moderately Old
-121.22,37.93,21.0,336.0,68.0,206.0,73.0,4.75,121400.0,INLAND,4.602739726027397,0.20238095238095238,2.8219178082191783,High,Moderately Old
-121.22,37.95,30.0,1055.0,211.0,629.0,170.0,2.8676,76900.0,INLAND,6.205882352941177,0.2,3.7,Low,Old
-121.18,37.96,35.0,411.0,74.0,193.0,59.0,2.5625,146900.0,INLAND,6.966101694915254,0.18004866180048662,3.2711864406779663,Low,Old
-121.24,37.9,16.0,50.0,10.0,20.0,6.0,2.625,137500.0,INLAND,8.333333333333334,0.2,3.3333333333333335,Low,New
-121.26,37.88,42.0,465.0,93.0,256.0,93.0,3.1719,158300.0,INLAND,5.0,0.2,2.752688172043011,Medium,Very Old
-121.28,37.9,28.0,371.0,71.0,171.0,70.0,0.9614,55700.0,INLAND,5.3,0.19137466307277629,2.442857142857143,Very Low,Moderately Old
-121.27,37.88,43.0,968.0,249.0,664.0,240.0,1.6458,83600.0,INLAND,4.033333333333333,0.2572314049586777,2.7666666666666666,Low,Very Old
-121.27,37.87,34.0,1010.0,206.0,678.0,234.0,2.9531,104000.0,INLAND,4.316239316239316,0.20396039603960395,2.8974358974358974,Low,Old
-121.31,37.9,38.0,226.0,44.0,125.0,38.0,2.9,125000.0,INLAND,5.947368421052632,0.19469026548672566,3.289473684210526,Low,Very Old
-121.29,37.89,26.0,161.0,27.0,1542.0,30.0,5.7485,162500.0,INLAND,5.366666666666666,0.16770186335403728,51.4,High,Moderately Old
-121.29,37.87,29.0,488.0,108.0,308.0,115.0,2.6563,103100.0,INLAND,4.243478260869566,0.22131147540983606,2.6782608695652175,Low,Moderately Old
-121.23,37.87,49.0,98.0,24.0,59.0,26.0,3.65,162500.0,INLAND,3.769230769230769,0.24489795918367346,2.269230769230769,Medium,Very Old
-121.49,37.94,31.0,1860.0,394.0,1848.0,293.0,2.2891,162500.0,INLAND,6.348122866894198,0.2118279569892473,6.30716723549488,Low,Old
-121.38,37.88,44.0,1158.0,226.0,1094.0,224.0,2.6842,156300.0,INLAND,5.169642857142857,0.19516407599309155,4.883928571428571,Low,Very Old
-121.47,38.13,13.0,3192.0,715.0,1768.0,626.0,2.2619,123500.0,INLAND,5.099041533546326,0.22399749373433583,2.8242811501597442,Low,New
-121.42,38.22,35.0,1507.0,313.0,868.0,283.0,2.0284,96300.0,INLAND,5.3250883392226145,0.20769741207697412,3.067137809187279,Low,Old
-121.36,38.15,42.0,2051.0,334.0,878.0,318.0,4.3553,185700.0,INLAND,6.449685534591195,0.16284739151633348,2.761006289308176,Medium,Very Old
-121.32,38.16,14.0,2049.0,398.0,1071.0,369.0,3.5,240800.0,INLAND,5.5528455284552845,0.19424109321620303,2.902439024390244,Medium,New
-121.32,38.13,5.0,3136.0,501.0,1327.0,467.0,5.5942,186900.0,INLAND,6.715203426124197,0.1597576530612245,2.841541755888651,High,New
-121.35,38.09,32.0,1706.0,292.0,923.0,284.0,5.5057,147200.0,INLAND,6.007042253521127,0.17116060961313012,3.25,High,Old
-121.32,38.15,5.0,5428.0,994.0,2725.0,902.0,3.9323,130100.0,INLAND,6.017738359201774,0.18312453942520265,3.0210643015521064,Medium,New
-121.23,38.12,22.0,393.0,58.0,134.0,57.0,3.95,178100.0,INLAND,6.894736842105263,0.1475826972010178,2.3508771929824563,Medium,Moderately Old
-121.23,38.11,48.0,561.0,81.0,240.0,69.0,3.6312,202800.0,INLAND,8.130434782608695,0.1443850267379679,3.4782608695652173,Medium,Very Old
-121.23,38.09,23.0,633.0,91.0,236.0,83.0,6.4562,230000.0,INLAND,7.626506024096385,0.14375987361769352,2.8433734939759034,Very High,Moderately Old
-121.26,38.09,35.0,930.0,186.0,525.0,201.0,2.0625,155000.0,INLAND,4.626865671641791,0.2,2.611940298507463,Low,Old
-121.3,38.09,31.0,335.0,53.0,154.0,55.0,2.0694,175000.0,INLAND,6.090909090909091,0.1582089552238806,2.8,Low,Old
-121.29,38.07,21.0,1185.0,207.0,533.0,213.0,3.1917,204500.0,INLAND,5.563380281690141,0.17468354430379746,2.5023474178403755,Medium,Moderately Old
-121.25,38.07,28.0,2103.0,422.0,1167.0,391.0,3.0592,152800.0,INLAND,5.378516624040921,0.20066571564431765,2.9846547314578005,Medium,Moderately Old
-121.29,38.14,27.0,836.0,132.0,303.0,133.0,3.875,127400.0,INLAND,6.285714285714286,0.15789473684210525,2.2781954887218046,Medium,Moderately Old
-121.3,38.14,17.0,3507.0,696.0,1867.0,709.0,3.2123,120700.0,INLAND,4.946403385049365,0.19846022241231823,2.6332863187588154,Medium,New
-121.29,38.14,34.0,2770.0,544.0,1409.0,535.0,3.2338,101800.0,INLAND,5.177570093457944,0.1963898916967509,2.633644859813084,Medium,Old
-121.29,38.14,34.0,1500.0,337.0,674.0,282.0,2.515,110800.0,INLAND,5.319148936170213,0.22466666666666665,2.3900709219858154,Low,Old
-121.29,38.13,31.0,1008.0,212.0,453.0,195.0,2.3917,113500.0,INLAND,5.1692307692307695,0.21031746031746032,2.3230769230769233,Low,Old
-121.3,38.13,27.0,1004.0,192.0,470.0,192.0,2.8942,116700.0,INLAND,5.229166666666667,0.19123505976095617,2.4479166666666665,Low,Moderately Old
-121.3,38.13,23.0,2864.0,504.0,1298.0,499.0,3.2303,131800.0,INLAND,5.739478957915832,0.17597765363128492,2.6012024048096194,Medium,Moderately Old
